,translation,reol,Act,Chapter,type,code
16473,在玄关大厅，看守从玄关方向突然出现。,system,02,01,Adv,07
16474,异形怪物就在眼前，我身体瞬间僵硬起来，不由得停下脚步。,system,02,01,Adv,07
16475,你这混蛋，恶心死了放开我！,alisa,02,01,Adv,07
16476,可别小看我啊！？当心我弄死你！！,alisa,02,01,Adv,07
16477,紫藤亚里沙被看守扛了起来，正在挥动四肢拼命挣扎。,system,02,01,Adv,07
16478,我和亚里沙对上了视线。,system,02,01,Adv,07
16479,看、看什么看！你那是什么眼神！你小子给我记住了！！,alisa,02,01,Adv,07
16480,…………,hiro,02,01,Adv,07
16481,我默默拿出笔记本，飞快记下几笔。,system,02,01,Adv,07
16482,（典型的不良少女，还有改造的余地）,hiro,02,01,Adv,07
16483,看守把亚里沙拖到了地下层。,system,02,01,Adv,07
16484,（她还想做逃跑这种愚蠢的事）,hiro,02,01,Adv,07
16485,按照规则，在规定的放风时间之外走出监牢的人，会被关进惩罚室。,system,02,01,Adv,07
16486,（这就是为什么不遵守规则的人令人厌烦）,hiro,02,01,Adv,07
16487,无语地叹了口气。我不再多想这件事，继续向食堂走去。,system,02,01,Adv,07
16488,我站在食堂入口，逐个指着陆续进来的少女们开始点数。,system,02,01,Adv,07
16489,……橘雪莉、远野汉娜，OK。,hiro,02,01,Adv,07
16490,莲见蕾雅、佐伯米莉亚、宝生玛格，OK。,hiro,02,01,Adv,07
16491,冰上梅露露、樱羽艾玛、泽渡可可，可以进去了。,hiro,02,01,Adv,07
16492,喂喂，她那是把自己当什么人了啊？,coco,02,01,Adv,07
16493,我想，希罗大概是在点名吧……,ema,02,01,Adv,07
16494,点什么鬼名啦。,coco,02,01,Adv,07
16495,黑部奈叶香、夏目安安……就没人了吗？,hiro,02,01,Adv,07
16496,我看向入口，似乎不会再有人进来了。,system,02,01,Adv,07
16497,刚才我有看到，紫藤亚里沙被关进惩罚室了。那么现在还少一个人。,system,02,01,Adv,07
16498,城崎诺亚去哪了？,hiro,02,01,Adv,07
16499,啊，城崎诺亚说她不吃饭了。,ema,02,01,Adv,07
16500,……是吗。,hiro,02,01,Adv,07
16501,既然不来那也没办法。我环视一圈聚集在食堂的少女们。,system,02,01,Adv,07
16502,大家都是初次来到食堂，都一样感到困惑。当然，我也是第一次来，但已经调查好各种信息了。,system,02,01,Adv,07
16503,这边的取餐处上摆放着食物，大家自行取餐就好。。,hiro,02,01,Adv,07
16504,虽然卖相不佳，但我已经提前试毒了。没有混入奇怪的东西。可以放心食用。,hiro,02,01,Adv,07
16505,所以你到底当自己是谁啊？校长吗你。,coco,02,01,Adv,07
16506,啊，还有座位似乎没有特别规定，可以随意就座。,hiro,02,01,Adv,07
16507,除了我和艾玛，其他人都是第一次见面。,system,02,01,Adv,07
16508,刚才听完典狱长的讲话后，大家也没怎么聊天，就回到了标有各自囚犯编号的房间。,system,02,01,Adv,07
16509,不过似乎凭直觉感受到了彼此的气场，自然而然三三两两地聚集起来。,system,02,01,Adv,07
16510,我迅速取了食物，独自坐下。这时——,system,02,01,Adv,07
16511,可以坐你旁边吗？,leia,02,01,Adv,07
16512,蕾雅面带柔和的微笑，在我旁边放下托盘。,system,02,01,Adv,07
16513,无所谓。你看起来还算个能沟通的人。,hiro,02,01,Adv,07
16514,我大致能猜到蕾雅为什么会来我这里。,system,02,01,Adv,07
16515,蕾雅和我一样，她也具有团队领头人的气质，大概是在警惕我这个属性相近的人吧。,system,02,01,Adv,07
16516,不过是首领互争地盘而已。这种情况我经历过几次。,system,02,01,Adv,07
16517,不过，还有一个意想不到的人也坐到了我旁边。,system,02,01,Adv,07
16518,是黑部奈叶香。,system,02,01,Adv,07
16519,我也要坐在这里吃。行吗？,nanoka,02,01,Adv,07
16520,行，请便。,hiro,02,01,Adv,07
16521,奈叶香并没有开始用餐，而是用阴沉的眼神紧盯着我。,system,02,01,Adv,07
16522,（是在怀疑我吗……有意思）,hiro,02,01,Adv,07
16523,我故意不理会她的视线，优雅地开始用餐。,system,02,01,Adv,07
16524,呃……这味道真够呛的。你居然能面不改色地吃下去。,leia,02,01,Adv,07
16525,无论味道多么糟糕，都不应该表现在脸上，这样有失礼节。,hiro,02,01,Adv,07
16526,啊，确实，你说得对。抱歉。,leia,02,01,Adv,07
16527,话说回来，希罗，你对这座监牢有什么看法？,leia,02,01,Adv,07
16528,有没有什么逃脱的方法呢？,leia,02,01,Adv,07
16529,看守比你想像的要危险得多。不应该违抗它们。,hiro,02,01,Adv,07
16530,应该优先掌握关于这座监牢和魔女的知识。啊，还有一点。,hiro,02,01,Adv,07
16531,我习惯在用餐时保持安静。请不要向我搭话。,hiro,02,01,Adv,07
16532,…………,leia,02,01,Adv,07
16533,…………,nanoka,02,01,Adv,07
16534,冷清的餐桌上，我们三人沉默着进食。,system,02,01,Adv,07
16535,我一边往嘴里送着浓稠的饭菜，一边用余光迅速观察着各个座位。,system,02,01,Adv,07
16536,——可可和米莉亚、玛格坐在一起。,system,02,01,Adv,07
16537,——安安和梅露露坐在一起。,system,02,01,Adv,07
16538,——艾玛和雪莉、汉娜坐在一起。,system,02,01,Adv,07
16539,在彼此之间互相试探的尴尬氛围中——,system,02,01,Adv,07
16540,突然，汉娜站了起来。,system,02,01,Adv,07
16541,这就是我的魔法哇哇哇～,hanna,02,01,Adv,07
16542,话音刚落，她的身体就轻飘飘地浮了起来。,system,02,01,Adv,07
16543,虽然只有大约10厘米高，但亲眼目睹她确实飘浮在空中，她口中的【魔法】一词顿时具有了说服力。,system,02,01,Adv,07
16544,（原来如此。远野汉娜拥有【飘浮】魔法）,hiro,02,01,Adv,07
16545,我迅速扫视了一圈所有人的表情。,system,02,01,Adv,07
16546,虽然有几个少女显得很惊讶，但看起来，几乎所有人都接受了魔法的存在。,system,02,01,Adv,07
16547,当然也包括我在内。,system,02,01,Adv,07
16548,是魔法展示会吗！那么我也要来一个厉害的！,sherry,02,01,Adv,07
16549,似乎受到刺激，雪莉一边宣布着，一边站了起来。她拿起托盘上的苹果——,system,02,01,Adv,07
16550,啊……,ema,02,01,Adv,07
16551,干净利落地把苹果捏得粉碎。,system,02,01,Adv,07
16552,震惊！雪莉的魔法竟然是【怪力】！,sherry,02,01,Adv,07
16553,我的苹果……,ema,02,01,Adv,07
16554,大家也来展示自己的魔法吧～！,sherry,02,01,Adv,07
16555,当然，没有人回应雪莉的提议。所有人都不发一言。,system,02,01,Adv,07
16556,我不能使用魔法。因为我不是魔女。,hiro,02,01,Adv,07
16557,啊，是这样啊……,sherry,02,01,Adv,07
16558,雪莉垂头丧气地回到座位上，这时我站了起来。,system,02,01,Adv,07
16559,我吃好了。,hiro,02,01,Adv,07
16560,说完，我走向取餐处，开始往盘子里盛食物。,system,02,01,Adv,07
16561,希罗，你不是已经吃完了吗？,leia,02,01,Adv,07
16562,啊，这不是我的。是给城崎诺亚的。,hiro,02,01,Adv,07
16563,啊……原来如此。,leia,02,01,Adv,07
16564,蕾雅轻轻一笑。,system,02,01,Adv,07
16565,你真是个体贴的人啊。,leia,02,01,Adv,07
16566,（……体贴？我吗？）,hiro,02,01,Adv,07
16567,我差点冷哼一声。我只是想保持自己的正确而已。,system,02,01,Adv,07
16568,（城崎诺亚没有来吃饭。人应该要吃饭。仅此而已）,hiro,02,01,Adv,07
16569,我端着盛好食物的托盘，离开了食堂。,system,02,01,Adv,07
16570,我端着食物托盘，站在诺亚的房间门口。,system,02,01,Adv,08
16571,这到底是怎么回事……,hiro,02,01,Adv,08
16572,我惊呆了。——房间内部被喷漆涂成了整面鲜红色。,system,02,01,Adv,08
16573,你这是要干什么！？,hiro,02,01,Adv,08
16574,我严厉地质问道，诺亚一脸疑惑地转过身来。,system,02,01,Adv,08
16575,嗯？慌慌张张的，有什么事吗？,noa,02,01,Adv,08
16576,为什么把房间涂成红色！,hiro,02,01,Adv,08
16577,喷漆颜料的气味充满了整个房间，让人不禁屏住呼吸。,system,02,01,Adv,08
16578,因为它怎么都不肯变成诺亚想画的样子，所以就想把它涂掉。,noa,02,01,Adv,08
16579,然后，就全都变成这样子了。,noa,02,01,Adv,08
16580,看着稍微有些害羞的诺亚，我的视野开始摇晃。,system,02,01,Adv,08
16581,（这是错误的，这是错误的，这是错误的！）,hiro,02,01,Adv,08
16582,把它清理掉！立刻！,hiro,02,01,Adv,08
16583,欸～为什么啊？诺亚只是在画画而已啊？,noa,02,01,Adv,08
16584,不论这对你来说是爱好还是艺术，熏人的气味已经飘到过道里了，这对其他人来说就是一种骚扰行为。,hiro,02,01,Adv,08
16585,……是这样啊，我没注意到……,noa,02,01,Adv,08
16586,看着垂头丧气的诺亚，我深深地叹了口气。,system,02,01,Adv,08
16587,虽然我很想让你想做什么就做什么，但是，到这种程度，已经不能坐视不理了。不过，清理起来应该会很麻烦，所以我也会帮忙。,hiro,02,01,Adv,08
16588,淋浴房里应该有肥皂，用肥皂来擦的话……,hiro,02,01,Adv,08
16589,啊，不用。不需要那种东西的。,noa,02,01,Adv,08
16590,诺亚轻描淡写地说着，然后将所有的红色都哧溜溜地收进了喷漆罐里。,system,02,01,Adv,08
16591,看到这明显超出常理的液体移动，我恍然大悟。,system,02,01,Adv,08
16592,（魔法……她的魔法是让画动起来……不，是能操控液体……？）,hiro,02,01,Adv,08
16593,你看，干净了吧～！这样可以了吗？,noa,02,01,Adv,08
16594,房间里已经恢复原状了。,system,02,01,Adv,08
16595,嗯……是啊。那就这样吧。,hiro,02,01,Adv,08
16596,那我就开始画下一幅画啦。,noa,02,01,Adv,08
16597,不行不行，你有没有听我说话？这里禁止画画。,hiro,02,01,Adv,08
16598,欸——那不可能的啊？因为诺亚不画画就活不下去啊。,noa,02,01,Adv,08
16599,忍耐一下吧。这里是大家一起生活的地方。,hiro,02,01,Adv,08
16600,唔——我忍不了——,noa,02,01,Adv,08
16601,诺亚鼓起腮帮子，显然心情变得很糟糕。,system,02,01,Adv,08
16602,（真是的……这种不愿意顾及他人的态度，真的很像【小雪】）,hiro,02,01,Adv,08
16603,突然，这个想法浮现在脑海中，使我的感情泛起涟漪。,system,02,01,Adv,08
16604,——不能放着她不管。,system,02,01,Adv,08
16605,……好吧。我来帮你另找一个能进行艺术创作的地方。这样可以吗？,hiro,02,01,Adv,08
16606,不能在这里画吗？,noa,02,01,Adv,08
16607,不行。,hiro,02,01,Adv,08
16608,小气鬼～,noa,02,01,Adv,08
16609,随你怎么说。只要我在，就不许你擅自行动。,hiro,02,01,Adv,08
16610,啊，对了，我给你带来了这个。,hiro,02,01,Adv,08
16611,我这才想起自己还端着食物托盘，赶紧递给了她。,system,02,01,Adv,08
16612,刚刚还气鼓鼓的诺亚，立刻露出了笑容。,system,02,01,Adv,08
16613,哇，是饭啊！说起来我肚子饿了！,noa,02,01,Adv,08
16614,谢谢你，呃……,noa,02,01,Adv,08
16615,希罗。我叫二阶堂希罗。,hiro,02,01,Adv,08
16616,谢谢你，希罗！那个，诺亚的名字是——,noa,02,01,Adv,08
16617,我知道。你的名字是城崎诺亚。,hiro,02,01,Adv,08
16618,欸，为什么会知道呢？希罗好厉害啊。,noa,02,01,Adv,08
16619,……下次要准时去吃饭。就算你不愿意，我也会强行把你带去的。,hiro,02,01,Adv,08
16620,既然已经把食物托盘交给她了，我的任务就完成了。我移开视线，回到了自己的房间。,system,02,01,Adv,08
16621,翌日的早餐时间，我、蕾雅、奈叶香，还有一人——,system,02,01,Adv,09
16622,诺亚也加入了我们。,system,02,01,Adv,09
16623,说来，这真是意料之外的组合呢。,leia,02,01,Adv,09
16624,迅速结束用餐的蕾雅略带惊讶地说道。,system,02,01,Adv,09
16625,我本以为像希罗这样的类型应该会讨厌自由奔放的人。,leia,02,01,Adv,09
16626,越是自由的人，越需要让她学会规矩。,hiro,02,01,Adv,09
16627,同样快速吃完早餐的我，一边品着餐后红茶一边优雅地说道。,system,02,01,Adv,09
16628,今早她又想乱涂乱画了。需要对她彻底管教——不，是需要教育。,hiro,02,01,Adv,09
16629,换个说法也没有本质区别啊……,leia,02,01,Adv,09
16630,气气。,noa,02,01,Adv,09
16631,诺亚一脸不开心，用叉子戳着盘中的谜之食物。时不时还自顾自地让食物蠕动起来玩耍。,system,02,01,Adv,09
16632,奈叶香则一直在凝神观察着这一幕。,system,02,01,Adv,09
16633,……你的魔法是操纵液体，对吧。,nanoka,02,01,Adv,09
16634,对呀。诺亚的魔法就是让画自己动起来。只要是液体，都能让它动起来哦。,noa,02,01,Adv,09
16635,不过只能对画起作用啦。看！,noa,02,01,Adv,09
16636,那团扭曲的食物变成了一条立体的艺术蛇。完成度相当高。,system,02,01,Adv,09
16637,诺亚得意洋洋地挺起胸膛，但蕾雅的表情却不太好看。,system,02,01,Adv,09
16638,她突然低下头，悄悄说道。,system,02,01,Adv,09
16639,虽然我已经猜想到了大家都有神奇的力量——魔法，但是，公开这些信息可能不太妥当吧。,leia,02,01,Adv,09
16640,嗯？为什么？,noa,02,01,Adv,09
16641,……我也赞同莲见蕾雅的意见。不暴露底牌才是明智的做法。,nanoka,02,01,Adv,09
16642,考虑到接下来可能发生的事，更是如此。,nanoka,02,01,Adv,09
16643,…………,hiro,02,01,Adv,09
16644,我并不这么认为。,system,02,01,Adv,09
16645,如果彼此之间互相隐藏手牌，必然会产生嫌隙。,system,02,01,Adv,09
16646,既然知道有魔法存在，那么共享彼此的信息反而更容易合作。,system,02,01,Adv,09
16647,不过，我自己也没打算向任何人透露我拥有【死亡回溯】的魔法，更不打算使用它。,system,02,01,Adv,09
16648,所以我保持沉默。,system,02,01,Adv,09
16649,环顾四周，其他被囚禁的少女们大致以与昨晚相同的组合用餐。亚里沙不在。,system,02,01,Adv,09
16650,视线扫到艾玛，我不快地皱起眉头。,system,02,01,Adv,09
16651,艾玛、雪莉和汉娜三人像是在密谋一般，不知道在商量什么。,system,02,01,Adv,09
16652,不能向别人展示魔法吗？但是，诺亚只要一画画，就全都是用魔法了啊。气气。,noa,02,01,Adv,09
16653,诺亚又开始一脸不开心起来。,system,02,01,Adv,09
16654,我不是答应过你吗。今天要为你找个画画的地方。,hiro,02,01,Adv,09
